Fuel_Type,Date_MST,Measure_Names,Measure_Values
Cogeneration,01/09/2022 00:00:00,Total Generation,3261.641722
Cogeneration,01/10/2022 00:00:00,Total Generation,3805.345138
Cogeneration,01/11/2022 00:00:00,Total Generation,4099.62063
Cogeneration,01/12/2022 00:00:00,Total Generation,4296.040076
Cogeneration,01/01/2023 00:00:00,Total Generation,4277.487158
Cogeneration,01/02/2023 00:00:00,Total Generation,4348.296682
Cogeneration,01/03/2023 00:00:00,Total Generation,4314.073469
Cogeneration,01/04/2023 00:00:00,Total Generation,3698.420134
Cogeneration,01/05/2023 00:00:00,Total Generation,3225.468989
Cogeneration,01/01/2015 00:00:00,Maximum Capacity,4529.935484
Cogeneration,01/02/2015 00:00:00,Maximum Capacity,4514
Cogeneration,01/03/2015 00:00:00,Maximum Capacity,4528.032258
Cogeneration,01/04/2015 00:00:00,Maximum Capacity,4546.256944
Cogeneration,01/05/2015 00:00:00,Maximum Capacity,4554
Cogeneration,01/06/2015 00:00:00,Maximum Capacity,4554
Cogeneration,01/07/2015 00:00:00,Maximum Capacity,4554
Cogeneration,01/08/2015 00:00:00,Maximum Capacity,4554
Cogeneration,01/09/2015 00:00:00,Maximum Capacity,4554
Cogeneration,01/10/2015 00:00:00,Maximum Capacity,4554
Cogeneration,01/11/2015 00:00:00,Maximum Capacity,4554
Cogeneration,01/12/2015 00:00:00,Maximum Capacity,4553.096774
Cogeneration,01/01/2016 00:00:00,Maximum Capacity,4572.967742
Cogeneration,01/02/2016 00:00:00,Maximum Capacity,4578
Cogeneration,01/03/2016 00:00:00,Maximum Capacity,4578
Cogeneration,01/04/2016 00:00:00,Maximum Capacity,4578
Cogeneration,01/05/2016 00:00:00,Maximum Capacity,4578.135753
Cogeneration,01/06/2016 00:00:00,Maximum Capacity,4679
Cogeneration,01/07/2016 00:00:00,Maximum Capacity,4679
Cogeneration,01/08/2016 00:00:00,Maximum Capacity,4679
Cogeneration,01/09/2016 00:00:00,Maximum Capacity,4679
Cogeneration,01/10/2016 00:00:00,Maximum Capacity,4679
Cogeneration,01/11/2016 00:00:00,Maximum Capacity,4679
Cogeneration,01/12/2016 00:00:00,Maximum Capacity,4717.709677
Cogeneration,01/01/2017 00:00:00,Maximum Capacity,4779
Cogeneration,01/02/2017 00:00:00,Maximum Capacity,4779
Cogeneration,01/03/2017 00:00:00,Maximum Capacity,4779
Cogeneration,01/04/2017 00:00:00,Maximum Capacity,4779
Cogeneration,01/05/2017 00:00:00,Maximum Capacity,4779
Cogeneration,01/06/2017 00:00:00,Maximum Capacity,4779
Cogeneration,01/07/2017 00:00:00,Maximum Capacity,4779.267473
Cogeneration,01/08/2017 00:00:00,Maximum Capacity,4978
Cogeneration,01/09/2017 00:00:00,Maximum Capacity,4980.411111
Cogeneration,01/10/2017 00:00:00,Maximum Capacity,4986
Cogeneration,01/11/2017 00:00:00,Maximum Capacity,4986
Cogeneration,01/12/2017 00:00:00,Maximum Capacity,4986
Cogeneration,01/01/2018 00:00:00,Maximum Capacity,4986
Cogeneration,01/02/2018 00:00:00,Maximum Capacity,4985
Cogeneration,01/03/2018 00:00:00,Maximum Capacity,4985
Cogeneration,01/04/2018 00:00:00,Maximum Capacity,4985
Cogeneration,01/05/2018 00:00:00,Maximum Capacity,4985
Cogeneration,01/06/2018 00:00:00,Maximum Capacity,4985
Cogeneration,01/07/2018 00:00:00,Maximum Capacity,4985
Cogeneration,01/08/2018 00:00:00,Maximum Capacity,4985
Cogeneration,01/09/2018 00:00:00,Maximum Capacity,4985
Cogeneration,01/10/2018 00:00:00,Maximum Capacity,4985.389785
Cogeneration,01/11/2018 00:00:00,Maximum Capacity,4987
Cogeneration,01/12/2018 00:00:00,Maximum Capacity,4987
Cogeneration,01/01/2019 00:00:00,Maximum Capacity,4987
Cogeneration,01/02/2019 00:00:00,Maximum Capacity,5004.5
Cogeneration,01/03/2019 00:00:00,Maximum Capacity,5038
Cogeneration,01/04/2019 00:00:00,Maximum Capacity,5038
Cogeneration,01/05/2019 00:00:00,Maximum Capacity,5038
Cogeneration,01/06/2019 00:00:00,Maximum Capacity,5038.013889
Cogeneration,01/07/2019 00:00:00,Maximum Capacity,5053.427419
Cogeneration,01/08/2019 00:00:00,Maximum Capacity,5055.258065
Cogeneration,01/09/2019 00:00:00,Maximum Capacity,5078
Cogeneration,01/10/2019 00:00:00,Maximum Capacity,5078
Cogeneration,01/11/2019 00:00:00,Maximum Capacity,5087.493056
Cogeneration,01/12/2019 00:00:00,Maximum Capacity,5093
Cogeneration,01/01/2020 00:00:00,Maximum Capacity,5093
Cogeneration,01/02/2020 00:00:00,Maximum Capacity,5093
Cogeneration,01/03/2020 00:00:00,Maximum Capacity,5093
Cogeneration,01/04/2020 00:00:00,Maximum Capacity,5093
Cogeneration,01/05/2020 00:00:00,Maximum Capacity,5093
Cogeneration,01/06/2020 00:00:00,Maximum Capacity,5093
Cogeneration,01/07/2020 00:00:00,Maximum Capacity,5093
Cogeneration,01/08/2020 00:00:00,Maximum Capacity,5104.15457
Cogeneration,01/09/2020 00:00:00,Maximum Capacity,5136
Cogeneration,01/10/2020 00:00:00,Maximum Capacity,5136
Cogeneration,01/11/2020 00:00:00,Maximum Capacity,5136
Cogeneration,01/12/2020 00:00:00,Maximum Capacity,5135.959677
Cogeneration,01/01/2021 00:00:00,Maximum Capacity,5131
Cogeneration,01/02/2021 00:00:00,Maximum Capacity,5131
Cogeneration,01/03/2021 00:00:00,Maximum Capacity,5131
Cogeneration,01/04/2021 00:00:00,Maximum Capacity,5131
Cogeneration,01/05/2021 00:00:00,Maximum Capacity,5131
Cogeneration,01/06/2021 00:00:00,Maximum Capacity,5131
Cogeneration,01/07/2021 00:00:00,Maximum Capacity,5131
Cogeneration,01/08/2021 00:00:00,Maximum Capacity,5131
Cogeneration,01/09/2021 00:00:00,Maximum Capacity,5131
Cogeneration,01/10/2021 00:00:00,Maximum Capacity,5131
Cogeneration,01/11/2021 00:00:00,Maximum Capacity,5134.866667
Cogeneration,01/12/2021 00:00:00,Maximum Capacity,5247
Cogeneration,01/01/2022 00:00:00,Maximum Capacity,5247
Cogeneration,01/02/2022 00:00:00,Maximum Capacity,5247
Cogeneration,01/03/2022 00:00:00,Maximum Capacity,5247
Cogeneration,01/04/2022 00:00:00,Maximum Capacity,5247
Cogeneration,01/05/2022 00:00:00,Maximum Capacity,5247
Cogeneration,01/06/2022 00:00:00,Maximum Capacity,5247
Cogeneration,01/07/2022 00:00:00,Maximum Capacity,5241.827957
Cogeneration,01/08/2022 00:00:00,Maximum Capacity,5239
Cogeneration,01/09/2022 00:00:00,Maximum Capacity,5263.597222
Cogeneration,01/10/2022 00:00:00,Maximum Capacity,5285
Cogeneration,01/11/2022 00:00:00,Maximum Capacity,5285
Cogeneration,01/12/2022 00:00:00,Maximum Capacity,5285
Cogeneration,01/01/2023 00:00:00,Maximum Capacity,5285
Cogeneration,01/02/2023 00:00:00,Maximum Capacity,5285
Cogeneration,01/03/2023 00:00:00,Maximum Capacity,5285
Cogeneration,01/04/2023 00:00:00,Maximum Capacity,5292.340278
Cogeneration,01/05/2023 00:00:00,Maximum Capacity,5285
Combined Cycle,01/01/2015 00:00:00,System Generation,418.1641895
Combined Cycle,01/02/2015 00:00:00,System Generation,384.1732641
Combined Cycle,01/03/2015 00:00:00,System Generation,601.8338595
Combined Cycle,01/04/2015 00:00:00,System Generation,779.9498633
Combined Cycle,01/05/2015 00:00:00,System Generation,817.6329681
Combined Cycle,01/06/2015 00:00:00,System Generation,498.1781784
Combined Cycle,01/07/2015 00:00:00,System Generation,744.1176493
Combined Cycle,01/08/2015 00:00:00,System Generation,702.6465982
Combined Cycle,01/09/2015 00:00:00,System Generation,608.8316639
Combined Cycle,01/10/2015 00:00:00,System Generation,444.4988047
Combined Cycle,01/11/2015 00:00:00,System Generation,468.3142775
Combined Cycle,01/12/2015 00:00:00,System Generation,410.6069568
Combined Cycle,01/01/2016 00:00:00,System Generation,589.8988396
Combined Cycle,01/02/2016 00:00:00,System Generation,583.7655562
Combined Cycle,01/03/2016 00:00:00,System Generation,954.7592892
Combined Cycle,01/04/2016 00:00:00,System Generation,777.6392096
Combined Cycle,01/05/2016 00:00:00,System Generation,762.9368427
Combined Cycle,01/06/2016 00:00:00,System Generation,839.4931159
Combined Cycle,01/07/2016 00:00:00,System Generation,734.0384301
Combined Cycle,01/08/2016 00:00:00,System Generation,781.1243789
Combined Cycle,01/09/2016 00:00:00,System Generation,644.5647688
Combined Cycle,01/10/2016 00:00:00,System Generation,319.2379987
Combined Cycle,01/11/2016 00:00:00,System Generation,412.908791
Combined Cycle,01/12/2016 00:00:00,System Generation,712.4299499
Combined Cycle,01/01/2017 00:00:00,System Generation,894.3662225
Combined Cycle,01/02/2017 00:00:00,System Generation,880.667492
Combined Cycle,01/03/2017 00:00:00,System Generation,741.1662726
Combined Cycle,01/04/2017 00:00:00,System Generation,613.9034799
Combined Cycle,01/05/2017 00:00:00,System Generation,695.732935
Combined Cycle,01/06/2017 00:00:00,System Generation,553.8467283
Combined Cycle,01/07/2017 00:00:00,System Generation,965.77759
Combined Cycle,01/08/2017 00:00:00,System Generation,972.8537367
Combined Cycle,01/09/2017 00:00:00,System Generation,1062.143548
Combined Cycle,01/10/2017 00:00:00,System Generation,881.9126637
Combined Cycle,01/11/2017 00:00:00,System Generation,670.8434721
Combined Cycle,01/12/2017 00:00:00,System Generation,985.3818022
Combined Cycle,01/01/2018 00:00:00,System Generation,1067.915783
Combined Cycle,01/02/2018 00:00:00,System Generation,1220.845299
Combined Cycle,01/03/2018 00:00:00,System Generation,1106.320323
Combined Cycle,01/04/2018 00:00:00,System Generation,557.4218185
Combined Cycle,01/05/2018 00:00:00,System Generation,972.1382951
Combined Cycle,01/06/2018 00:00:00,System Generation,884.7510578
Combined Cycle,01/07/2018 00:00:00,System Generation,1160.09032
Combined Cycle,01/08/2018 00:00:00,System Generation,1206.634897
Combined Cycle,01/09/2018 00:00:00,System Generation,1195.337535
Combined Cycle,01/10/2018 00:00:00,System Generation,1134.584439
Combined Cycle,01/11/2018 00:00:00,System Generation,957.9201252
Combined Cycle,01/12/2018 00:00:00,System Generation,1118.87985
Combined Cycle,01/01/2019 00:00:00,System Generation,1254.867391
Combined Cycle,01/02/2019 00:00:00,System Generation,1264.818381
Combined Cycle,01/03/2019 00:00:00,System Generation,1085.808337
Combined Cycle,01/04/2019 00:00:00,System Generation,940.2024223
Combined Cycle,01/05/2019 00:00:00,System Generation,883.524882
Combined Cycle,01/06/2019 00:00:00,System Generation,1152.588959
Combined Cycle,01/07/2019 00:00:00,System Generation,1183.955257
Combined Cycle,01/08/2019 00:00:00,System Generation,1126.643571
Combined Cycle,01/09/2019 00:00:00,System Generation,1126.319719
Combined Cycle,01/10/2019 00:00:00,System Generation,1118.84201
Combined Cycle,01/11/2019 00:00:00,System Generation,867.4541264
Combined Cycle,01/12/2019 00:00:00,System Generation,1222.583748
Combined Cycle,01/01/2020 00:00:00,System Generation,1282.404502
Combined Cycle,01/02/2020 00:00:00,System Generation,1276.105275
Combined Cycle,01/03/2020 00:00:00,System Generation,1326.48879
Combined Cycle,01/04/2020 00:00:00,System Generation,1180.707919
Combined Cycle,01/05/2020 00:00:00,System Generation,1022.868775
Combined Cycle,01/06/2020 00:00:00,System Generation,1030.236671
Combined Cycle,01/07/2020 00:00:00,System Generation,1049.574845
Combined Cycle,01/08/2020 00:00:00,System Generation,1050.739198
Combined Cycle,01/09/2020 00:00:00,System Generation,1107.280218
Combined Cycle,01/10/2020 00:00:00,System Generation,1094.988417
Combined Cycle,01/11/2020 00:00:00,System Generation,1105.297938
Combined Cycle,01/12/2020 00:00:00,System Generation,1254.177357
Combined Cycle,01/01/2021 00:00:00,System Generation,1217.667988
Combined Cycle,01/02/2021 00:00:00,System Generation,1299.448446
Combined Cycle,01/03/2021 00:00:00,System Generation,1214.257368
Combined Cycle,01/04/2021 00:00:00,System Generation,529.8382643
Combined Cycle,01/05/2021 00:00:00,System Generation,717.5334236
Combined Cycle,01/06/2021 00:00:00,System Generation,1149.006123
Combined Cycle,01/07/2021 00:00:00,System Generation,1213.912867
Combined Cycle,01/08/2021 00:00:00,System Generation,1207.213394
Combined Cycle,01/09/2021 00:00:00,System Generation,1212.340854
Combined Cycle,01/10/2021 00:00:00,System Generation,1227.957086
Combined Cycle,01/11/2021 00:00:00,System Generation,1177.721983
Combined Cycle,01/12/2021 00:00:00,System Generation,1229.966916
Combined Cycle,01/01/2022 00:00:00,System Generation,1230.194213
Combined Cycle,01/02/2022 00:00:00,System Generation,1185.665792
Combined Cycle,01/03/2022 00:00:00,System Generation,1175.005298
Combined Cycle,01/04/2022 00:00:00,System Generation,1006.312607
Combined Cycle,01/05/2022 00:00:00,System Generation,1098.14279
Combined Cycle,01/06/2022 00:00:00,System Generation,1204.339174
Combined Cycle,01/07/2022 00:00:00,System Generation,1230.763221
Combined Cycle,01/08/2022 00:00:00,System Generation,1301.276337
Combined Cycle,01/09/2022 00:00:00,System Generation,1263.963565
Combined Cycle,01/10/2022 00:00:00,System Generation,1277.454497
Combined Cycle,01/11/2022 00:00:00,System Generation,1333.83824
Combined Cycle,01/12/2022 00:00:00,System Generation,1349.593578
Combined Cycle,01/01/2023 00:00:00,System Generation,1261.945671
Combined Cycle,01/02/2023 00:00:00,System Generation,1317.926916
Combined Cycle,01/03/2023 00:00:00,System Generation,975.5366075
Combined Cycle,01/04/2023 00:00:00,System Generation,1284.101278
Combined Cycle,01/05/2023 00:00:00,System Generation,1105.295152
Combined Cycle,01/01/2015 00:00:00,System Available,832.844086
Combined Cycle,01/02/2015 00:00:00,System Available,860.8883929
Combined Cycle,01/03/2015 00:00:00,System Available,1159.322581
Combined Cycle,01/04/2015 00:00:00,System Available,1364.018056
Combined Cycle,01/05/2015 00:00:00,System Available,1342.764785
Combined Cycle,01/06/2015 00:00:00,System Available,912.8791667
Combined Cycle,01/07/2015 00:00:00,System Available,1387.875
Combined Cycle,01/08/2015 00:00:00,System Available,1335.360215
Combined Cycle,01/09/2015 00:00:00,System Available,1207.102778
Combined Cycle,01/10/2015 00:00:00,System Available,1007.650538
Combined Cycle,01/11/2015 00:00:00,System Available,1054.018056
Combined Cycle,01/12/2015 00:00:00,System Available,896.0954301
Combined Cycle,01/01/2016 00:00:00,System Available,1127.100806
Combined Cycle,01/02/2016 00:00:00,System Available,1065.193966
Combined Cycle,01/03/2016 00:00:00,System Available,1430.974462
Combined Cycle,01/04/2016 00:00:00,System Available,1184.644444
Combined Cycle,01/05/2016 00:00:00,System Available,1105.872312
Combined Cycle,01/06/2016 00:00:00,System Available,1380.190278
Combined Cycle,01/07/2016 00:00:00,System Available,1360.784946
Combined Cycle,01/08/2016 00:00:00,System Available,1281.693548
Combined Cycle,01/09/2016 00:00:00,System Available,1270.115278
Combined Cycle,01/10/2016 00:00:00,System Available,751.2298387
Combined Cycle,01/11/2016 00:00:00,System Available,1046.020833
Combined Cycle,01/12/2016 00:00:00,System Available,1376.637097
Combined Cycle,01/01/2017 00:00:00,System Available,1505.647849
Combined Cycle,01/02/2017 00:00:00,System Available,1418.861607
Combined Cycle,01/03/2017 00:00:00,System Available,1321.590054
Combined Cycle,01/04/2017 00:00:00,System Available,1201.984722
Combined Cycle,01/05/2017 00:00:00,System Available,1298.028226
Combined Cycle,01/06/2017 00:00:00,System Available,1174.061111
Combined Cycle,01/07/2017 00:00:00,System Available,1456.005376
Combined Cycle,01/08/2017 00:00:00,System Available,1396.876344
Combined Cycle,01/09/2017 00:00:00,System Available,1402.905556
Combined Cycle,01/10/2017 00:00:00,System Available,1165.467742
Combined Cycle,01/11/2017 00:00:00,System Available,1222.506944
Combined Cycle,01/12/2017 00:00:00,System Available,1545.186828
Combined Cycle,01/01/2018 00:00:00,System Available,1434.142473
Combined Cycle,01/02/2018 00:00:00,System Available,1599.751488
Combined Cycle,01/03/2018 00:00:00,System Available,1453.466398
Combined Cycle,01/04/2018 00:00:00,System Available,852.5541667
Combined Cycle,01/05/2018 00:00:00,System Available,1382.205645
Combined Cycle,01/06/2018 00:00:00,System Available,1262.404167
Combined Cycle,01/07/2018 00:00:00,System Available,1551.168011
Combined Cycle,01/08/2018 00:00:00,System Available,1553.717742
Combined Cycle,01/09/2018 00:00:00,System Available,1611.470833
Combined Cycle,01/10/2018 00:00:00,System Available,1524.459677
Combined Cycle,01/11/2018 00:00:00,System Available,1606.143056
Combined Cycle,01/12/2018 00:00:00,System Available,1651.653226
Combined Cycle,01/01/2019 00:00:00,System Available,1654.360215
Combined Cycle,01/02/2019 00:00:00,System Available,1691.422619
Combined Cycle,01/03/2019 00:00:00,System Available,1516.724462
Combined Cycle,01/04/2019 00:00:00,System Available,1363.102778
Combined Cycle,01/05/2019 00:00:00,System Available,1225.712366
Combined Cycle,01/06/2019 00:00:00,System Available,1583.720833
Combined Cycle,01/07/2019 00:00:00,System Available,1597.21371
Combined Cycle,01/08/2019 00:00:00,System Available,1591.93414
Combined Cycle,01/09/2019 00:00:00,System Available,1585.379167
Combined Cycle,01/10/2019 00:00:00,System Available,1480.451613
Combined Cycle,01/11/2019 00:00:00,System Available,1251.784722
Combined Cycle,01/12/2019 00:00:00,System Available,1640.978495
Combined Cycle,01/01/2020 00:00:00,System Available,1663.259409
Combined Cycle,01/02/2020 00:00:00,System Available,1640.067529
Combined Cycle,01/03/2020 00:00:00,System Available,1650.091398
Combined Cycle,01/04/2020 00:00:00,System Available,1598.430556
Combined Cycle,01/05/2020 00:00:00,System Available,1524.158602
Combined Cycle,01/06/2020 00:00:00,System Available,1552.194444
Combined Cycle,01/07/2020 00:00:00,System Available,1590.956989
Combined Cycle,01/08/2020 00:00:00,System Available,1565.810484
Combined Cycle,01/09/2020 00:00:00,System Available,1556.894444
Combined Cycle,01/10/2020 00:00:00,System Available,1479.55914
Combined Cycle,01/11/2020 00:00:00,System Available,1651.320833
Combined Cycle,01/12/2020 00:00:00,System Available,1649.977151
Combined Cycle,01/01/2021 00:00:00,System Available,1599.770161
Combined Cycle,01/02/2021 00:00:00,System Available,1672.465774
Combined Cycle,01/03/2021 00:00:00,System Available,1613.162634
Combined Cycle,01/04/2021 00:00:00,System Available,816.7902778
Combined Cycle,01/05/2021 00:00:00,System Available,1118.481183
Combined Cycle,01/06/2021 00:00:00,System Available,1548.456944
Combined Cycle,01/07/2021 00:00:00,System Available,1579.637097
Combined Cycle,01/08/2021 00:00:00,System Available,1585.280914
Combined Cycle,01/09/2021 00:00:00,System Available,1567.159722
Combined Cycle,01/10/2021 00:00:00,System Available,1537.517473
Combined Cycle,01/11/2021 00:00:00,System Available,1563.468056
Combined Cycle,01/12/2021 00:00:00,System Available,1613.842742
Combined Cycle,01/01/2022 00:00:00,System Available,1626.30914
Combined Cycle,01/02/2022 00:00:00,System Available,1568.290179
Combined Cycle,01/03/2022 00:00:00,System Available,1567.100806
Combined Cycle,01/04/2022 00:00:00,System Available,1306.975
Combined Cycle,01/05/2022 00:00:00,System Available,1400.28629
Combined Cycle,01/06/2022 00:00:00,System Available,1601.941667
Combined Cycle,01/07/2022 00:00:00,System Available,1544.247312
Combined Cycle,01/08/2022 00:00:00,System Available,1586.674731
Combined Cycle,01/09/2022 00:00:00,System Available,1545.323611
Combined Cycle,01/10/2022 00:00:00,System Available,1620.241935
Combined Cycle,01/11/2022 00:00:00,System Available,1695.651389
Combined Cycle,01/12/2022 00:00:00,System Available,1668.633065
Combined Cycle,01/01/2023 00:00:00,System Available,1557.905914
Combined Cycle,01/02/2023 00:00:00,System Available,1649.825893
Combined Cycle,01/03/2023 00:00:00,System Available,1290.268817
Combined Cycle,01/04/2023 00:00:00,System Available,1635.033333
Combined Cycle,01/05/2023 00:00:00,System Available,1506.573351
Combined Cycle,01/01/2015 00:00:00,System Capacity,1758
Combined Cycle,01/02/2015 00:00:00,System Capacity,1758
Combined Cycle,01/03/2015 00:00:00,System Capacity,1758
Combined Cycle,01/04/2015 00:00:00,System Capacity,1758
Combined Cycle,01/05/2015 00:00:00,System Capacity,1758
Combined Cycle,01/06/2015 00:00:00,System Capacity,1758
Combined Cycle,01/07/2015 00:00:00,System Capacity,1758
Combined Cycle,01/08/2015 00:00:00,System Capacity,1758
Combined Cycle,01/09/2015 00:00:00,System Capacity,1758
Combined Cycle,01/10/2015 00:00:00,System Capacity,1758
Combined Cycle,01/11/2015 00:00:00,System Capacity,1758
Combined Cycle,01/12/2015 00:00:00,System Capacity,1758
Combined Cycle,01/01/2016 00:00:00,System Capacity,1758
Combined Cycle,01/02/2016 00:00:00,System Capacity,1758
Combined Cycle,01/03/2016 00:00:00,System Capacity,1758
Combined Cycle,01/04/2016 00:00:00,System Capacity,1751.048611
Combined Cycle,01/05/2016 00:00:00,System Capacity,1745
Combined Cycle,01/06/2016 00:00:00,System Capacity,1745
Combined Cycle,01/07/2016 00:00:00,System Capacity,1745
Combined Cycle,01/08/2016 00:00:00,System Capacity,1745
Combined Cycle,01/09/2016 00:00:00,System Capacity,1745
Combined Cycle,01/10/2016 00:00:00,System Capacity,1745
Combined Cycle,01/11/2016 00:00:00,System Capacity,1745
Combined Cycle,01/12/2016 00:00:00,System Capacity,1745
Combined Cycle,01/01/2017 00:00:00,System Capacity,1745
Combined Cycle,01/02/2017 00:00:00,System Capacity,1745
Combined Cycle,01/03/2017 00:00:00,System Capacity,1745
Combined Cycle,01/04/2017 00:00:00,System Capacity,1745
Combined Cycle,01/05/2017 00:00:00,System Capacity,1745
Combined Cycle,01/06/2017 00:00:00,System Capacity,1745
Combined Cycle,01/07/2017 00:00:00,System Capacity,1745
Combined Cycle,01/08/2017 00:00:00,System Capacity,1745
Combined Cycle,01/09/2017 00:00:00,System Capacity,1745
Combined Cycle,01/10/2017 00:00:00,System Capacity,1745
Combined Cycle,01/11/2017 00:00:00,System Capacity,1745
Combined Cycle,01/12/2017 00:00:00,System Capacity,1745
Combined Cycle,01/01/2018 00:00:00,System Capacity,1745
Combined Cycle,01/02/2018 00:00:00,System Capacity,1745
Combined Cycle,01/03/2018 00:00:00,System Capacity,1782.741935
Combined Cycle,01/04/2018 00:00:00,System Capacity,1790
Combined Cycle,01/05/2018 00:00:00,System Capacity,1790
Combined Cycle,01/06/2018 00:00:00,System Capacity,1790
Combined Cycle,01/07/2018 00:00:00,System Capacity,1790
Combined Cycle,01/08/2018 00:00:00,System Capacity,1790
Combined Cycle,01/09/2018 00:00:00,System Capacity,1790
Combined Cycle,01/10/2018 00:00:00,System Capacity,1790
Combined Cycle,01/11/2018 00:00:00,System Capacity,1790
Combined Cycle,01/12/2018 00:00:00,System Capacity,1790
Combined Cycle,01/01/2019 00:00:00,System Capacity,1790
Combined Cycle,01/02/2019 00:00:00,System Capacity,1790
Combined Cycle,01/03/2019 00:00:00,System Capacity,1790
Combined Cycle,01/04/2019 00:00:00,System Capacity,1790
Combined Cycle,01/05/2019 00:00:00,System Capacity,1790
Combined Cycle,01/06/2019 00:00:00,System Capacity,1790
Combined Cycle,01/07/2019 00:00:00,System Capacity,1790
Combined Cycle,01/08/2019 00:00:00,System Capacity,1790
Combined Cycle,01/09/2019 00:00:00,System Capacity,1790
Combined Cycle,01/10/2019 00:00:00,System Capacity,1790
Combined Cycle,01/11/2019 00:00:00,System Capacity,1790
Combined Cycle,01/12/2019 00:00:00,System Capacity,1790
Combined Cycle,01/01/2020 00:00:00,System Capacity,1790
Combined Cycle,01/02/2020 00:00:00,System Capacity,1790
Combined Cycle,01/03/2020 00:00:00,System Capacity,1790
Combined Cycle,01/04/2020 00:00:00,System Capacity,1790.011111
Combined Cycle,01/05/2020 00:00:00,System Capacity,1798
Combined Cycle,01/06/2020 00:00:00,System Capacity,1798
Combined Cycle,01/07/2020 00:00:00,System Capacity,1798
Combined Cycle,01/08/2020 00:00:00,System Capacity,1798
Combined Cycle,01/09/2020 00:00:00,System Capacity,1798
Combined Cycle,01/10/2020 00:00:00,System Capacity,1798
Combined Cycle,01/11/2020 00:00:00,System Capacity,1798
Combined Cycle,01/12/2020 00:00:00,System Capacity,1798
Combined Cycle,01/01/2021 00:00:00,System Capacity,1798
Combined Cycle,01/02/2021 00:00:00,System Capacity,1798
Combined Cycle,01/03/2021 00:00:00,System Capacity,1798
Combined Cycle,01/04/2021 00:00:00,System Capacity,1798
Combined Cycle,01/05/2021 00:00:00,System Capacity,1798
Combined Cycle,01/06/2021 00:00:00,System Capacity,1798
Combined Cycle,01/07/2021 00:00:00,System Capacity,1798
Combined Cycle,01/08/2021 00:00:00,System Capacity,1798
Combined Cycle,01/09/2021 00:00:00,System Capacity,1798
Combined Cycle,01/10/2021 00:00:00,System Capacity,1798
Combined Cycle,01/11/2021 00:00:00,System Capacity,1798
Combined Cycle,01/12/2021 00:00:00,System Capacity,1798
Combined Cycle,01/01/2022 00:00:00,System Capacity,1798
Combined Cycle,01/02/2022 00:00:00,System Capacity,1798
Combined Cycle,01/03/2022 00:00:00,System Capacity,1798
Combined Cycle,01/04/2022 00:00:00,System Capacity,1815.661111
Combined Cycle,01/05/2022 00:00:00,System Capacity,1845.561828
Combined Cycle,01/06/2022 00:00:00,System Capacity,1852
Combined Cycle,01/07/2022 00:00:00,System Capacity,1852
Combined Cycle,01/08/2022 00:00:00,System Capacity,1852
Combined Cycle,01/09/2022 00:00:00,System Capacity,1852
Combined Cycle,01/10/2022 00:00:00,System Capacity,1852
Combined Cycle,01/11/2022 00:00:00,System Capacity,1852
Combined Cycle,01/12/2022 00:00:00,System Capacity,1852
Combined Cycle,01/01/2023 00:00:00,System Capacity,1852
Combined Cycle,01/02/2023 00:00:00,System Capacity,1852
Combined Cycle,01/03/2023 00:00:00,System Capacity,1852
Combined Cycle,01/04/2023 00:00:00,System Capacity,1854.572222
Combined Cycle,01/05/2023 00:00:00,System Capacity,1852
Combined Cycle,01/01/2015 00:00:00,Total Generation,547.5204425
Combined Cycle,01/02/2015 00:00:00,Total Generation,511.5189206
Combined Cycle,01/03/2015 00:00:00,Total Generation,720.293268
Combined Cycle,01/04/2015 00:00:00,Total Generation,888.6258859
Combined Cycle,01/05/2015 00:00:00,Total Generation,930.6558675
Combined Cycle,01/06/2015 00:00:00,Total Generation,623.5556309
Combined Cycle,01/07/2015 00:00:00,Total Generation,870.9748848
Combined Cycle,01/08/2015 00:00:00,Total Generation,831.8195136
Combined Cycle,01/09/2015 00:00:00,Total Generation,720.8562065
Combined Cycle,01/10/2015 00:00:00,Total Generation,557.230524
Combined Cycle,01/11/2015 00:00:00,Total Generation,589.4539119
Combined Cycle,01/12/2015 00:00:00,Total Generation,536.980969
Combined Cycle,01/01/2016 00:00:00,Total Generation,719.9023071
Combined Cycle,01/02/2016 00:00:00,Total Generation,704.1074819
Combined Cycle,01/03/2016 00:00:00,Total Generation,1070.811673
Combined Cycle,01/04/2016 00:00:00,Total Generation,884.4597492
Combined Cycle,01/05/2016 00:00:00,Total Generation,874.1140506
Combined Cycle,01/06/2016 00:00:00,Total Generation,963.0320947
Combined Cycle,01/07/2016 00:00:00,Total Generation,862.6524956
Combined Cycle,01/08/2016 00:00:00,Total Generation,901.4423963
Combined Cycle,01/09/2016 00:00:00,Total Generation,731.3973284
Combined Cycle,01/10/2016 00:00:00,Total Generation,406.1382683
Combined Cycle,01/11/2016 00:00:00,Total Generation,502.9043744
Combined Cycle,01/12/2016 00:00:00,Total Generation,820.2056583
Combined Cycle,01/01/2017 00:00:00,Total Generation,1007.613285
Combined Cycle,01/02/2017 00:00:00,Total Generation,986.3908457
Combined Cycle,01/03/2017 00:00:00,Total Generation,839.7547711
Combined Cycle,01/04/2017 00:00:00,Total Generation,703.3273917
Combined Cycle,01/05/2017 00:00:00,Total Generation,791.8990442
Combined Cycle,01/06/2017 00:00:00,Total Generation,651.6276783
