Date - MST,Measure Names,Measure Values
14/06/2020 00:00:00,Northwest,783.109971112
13/06/2020 00:00:00,Northwest,758.953185287
12/06/2020 00:00:00,Northwest,749.406612529
11/06/2020 00:00:00,Northwest,765.29264195
10/06/2020 00:00:00,Northwest,759.269332367
09/06/2020 00:00:00,Northwest,778.883100563
08/06/2020 00:00:00,Northwest,748.764845175
07/06/2020 00:00:00,Northwest,668.184357292
06/06/2020 00:00:00,Northwest,706.317868829
05/06/2020 00:00:00,Northwest,706.856604458
04/06/2020 00:00:00,Northwest,721.603882421
03/06/2020 00:00:00,Northwest,716.4889442
02/06/2020 00:00:00,Northwest,676.568541904
01/06/2020 00:00:00,Northwest,709.522548462
31/05/2020 00:00:00,Northwest,755.50860785
30/05/2020 00:00:00,Northwest,793.055946988
29/05/2020 00:00:00,Northwest,789.426939783
28/05/2020 00:00:00,Northwest,784.557221662
27/05/2020 00:00:00,Northwest,733.923152475
26/05/2020 00:00:00,Northwest,730.202995292
25/05/2020 00:00:00,Northwest,751.440527392
24/05/2020 00:00:00,Northwest,796.770141192
23/05/2020 00:00:00,Northwest,777.463918246
22/05/2020 00:00:00,Northwest,757.624210079
21/05/2020 00:00:00,Northwest,723.3061585
20/05/2020 00:00:00,Northwest,784.734229717
19/05/2020 00:00:00,Northwest,778.893910563
18/05/2020 00:00:00,Northwest,798.028517625
17/05/2020 00:00:00,Northwest,792.716395462
16/05/2020 00:00:00,Northwest,790.786521292
15/05/2020 00:00:00,Northwest,794.828538996
14/05/2020 00:00:00,Northwest,792.743231421
13/05/2020 00:00:00,Northwest,786.492779042
12/05/2020 00:00:00,Northwest,816.593292733
11/05/2020 00:00:00,Northwest,785.218175708
10/05/2020 00:00:00,Northwest,815.529301342
09/05/2020 00:00:00,Northwest,805.122359921
08/05/2020 00:00:00,Northwest,790.756243304
07/05/2020 00:00:00,Northwest,768.764578662
06/05/2020 00:00:00,Northwest,714.078806642
05/05/2020 00:00:00,Northwest,752.590605325
04/05/2020 00:00:00,Northwest,793.670285029
03/05/2020 00:00:00,Northwest,786.644183458
02/05/2020 00:00:00,Northwest,780.294208529
01/05/2020 00:00:00,Northwest,802.047908979
30/04/2020 00:00:00,Northwest,846.541366821
29/04/2020 00:00:00,Northwest,829.541839367
28/04/2020 00:00:00,Northwest,823.633160221
27/04/2020 00:00:00,Northwest,865.947499646
26/04/2020 00:00:00,Northwest,822.828409771
25/04/2020 00:00:00,Northwest,832.450125321
24/04/2020 00:00:00,Northwest,832.783897421
23/04/2020 00:00:00,Northwest,839.978908517
22/04/2020 00:00:00,Northwest,824.374756458
21/04/2020 00:00:00,Northwest,801.299178825
20/04/2020 00:00:00,Northwest,848.863065204
19/04/2020 00:00:00,Northwest,830.905241158
18/04/2020 00:00:00,Northwest,822.234748962
17/04/2020 00:00:00,Northwest,856.601861437
16/04/2020 00:00:00,Northwest,862.365272196
15/04/2020 00:00:00,Northwest,904.814279133
14/04/2020 00:00:00,Northwest,901.712311296
13/04/2020 00:00:00,Northwest,871.926044617
12/04/2020 00:00:00,Northwest,874.451174417
11/04/2020 00:00:00,Northwest,857.98258605
10/04/2020 00:00:00,Northwest,832.111623563
09/04/2020 00:00:00,Northwest,888.881929696
08/04/2020 00:00:00,Northwest,899.060716613
07/04/2020 00:00:00,Northwest,897.297128592
06/04/2020 00:00:00,Northwest,918.881888804
05/04/2020 00:00:00,Northwest,906.533579879
04/04/2020 00:00:00,Northwest,904.47907855
03/04/2020 00:00:00,Northwest,913.548794375
02/04/2020 00:00:00,Northwest,849.311879108
01/04/2020 00:00:00,Northwest,853.253235546
31/03/2020 00:00:00,Northwest,927.139781487
30/03/2020 00:00:00,Northwest,894.899117596
29/03/2020 00:00:00,Northwest,905.852583608
28/03/2020 00:00:00,Northwest,911.719769092
27/03/2020 00:00:00,Northwest,885.96506765
26/03/2020 00:00:00,Northwest,906.179164983
25/03/2020 00:00:00,Northwest,883.167140783
24/03/2020 00:00:00,Northwest,896.718126125
23/03/2020 00:00:00,Northwest,922.090360479
22/03/2020 00:00:00,Northwest,800.095654525
21/03/2020 00:00:00,Northwest,874.827756254
20/03/2020 00:00:00,Northwest,914.916272767
19/03/2020 00:00:00,Northwest,881.486897463
18/03/2020 00:00:00,Northwest,877.160233917
17/03/2020 00:00:00,Northwest,910.870732992
16/03/2020 00:00:00,Northwest,886.962646762
15/03/2020 00:00:00,Northwest,878.363271608
14/03/2020 00:00:00,Northwest,901.531359496
13/03/2020 00:00:00,Northwest,853.233364129
12/03/2020 00:00:00,Northwest,897.450081029
11/03/2020 00:00:00,Northwest,901.862408992
10/03/2020 00:00:00,Northwest,881.19186095
09/03/2020 00:00:00,Northwest,886.342988675
08/03/2020 00:00:00,Northwest,915.548459562
07/03/2020 00:00:00,Northwest,909.342424654
06/03/2020 00:00:00,Northwest,904.003733742
05/03/2020 00:00:00,Northwest,867.50012665
04/03/2020 00:00:00,Northwest,874.880545737
03/03/2020 00:00:00,Northwest,899.703388479
02/03/2020 00:00:00,Northwest,890.688692904
01/03/2020 00:00:00,Northwest,904.317742333
29/02/2020 00:00:00,Northwest,906.054144625
28/02/2020 00:00:00,Northwest,844.186304342
27/02/2020 00:00:00,Northwest,844.336311746
26/02/2020 00:00:00,Northwest,852.032204713
25/02/2020 00:00:00,Northwest,863.021465608
24/02/2020 00:00:00,Northwest,872.282821967
23/02/2020 00:00:00,Northwest,925.052515254
22/02/2020 00:00:00,Northwest,922.637130338
21/02/2020 00:00:00,Northwest,961.057701692
20/02/2020 00:00:00,Northwest,915.310958533
19/02/2020 00:00:00,Northwest,884.423677192
18/02/2020 00:00:00,Northwest,843.859714313
17/02/2020 00:00:00,Northwest,929.524459962
16/02/2020 00:00:00,Northwest,936.180136392
15/02/2020 00:00:00,Northwest,942.357995433
14/02/2020 00:00:00,Northwest,949.236480683
13/02/2020 00:00:00,Northwest,927.864129092
12/02/2020 00:00:00,Northwest,889.367051733
11/02/2020 00:00:00,Northwest,901.37397465
10/02/2020 00:00:00,Northwest,921.112052025
09/02/2020 00:00:00,Northwest,932.374119425
08/02/2020 00:00:00,Northwest,937.205195054
07/02/2020 00:00:00,Northwest,937.791614417
06/02/2020 00:00:00,Northwest,872.510043225
05/02/2020 00:00:00,Northwest,882.143879929
04/02/2020 00:00:00,Northwest,940.861719917
03/02/2020 00:00:00,Northwest,957.375080508
02/02/2020 00:00:00,Northwest,949.826053563
01/02/2020 00:00:00,Northwest,965.75834085
31/01/2020 00:00:00,Northwest,996.972472575
30/01/2020 00:00:00,Northwest,997.894964463
29/01/2020 00:00:00,Northwest,1004.972447575
28/01/2020 00:00:00,Northwest,982.320310683
27/01/2020 00:00:00,Northwest,970.451803108
26/01/2020 00:00:00,Northwest,957.392936888
25/01/2020 00:00:00,Northwest,977.679444117
24/01/2020 00:00:00,Northwest,986.1681764
23/01/2020 00:00:00,Northwest,988.036621575
22/01/2020 00:00:00,Northwest,931.060762296
21/01/2020 00:00:00,Northwest,884.735523467
20/01/2020 00:00:00,Northwest,972.635084142
19/01/2020 00:00:00,Northwest,981.971629758
18/01/2020 00:00:00,Northwest,998.123682296
17/01/2020 00:00:00,Northwest,895.3020455
16/01/2020 00:00:00,Northwest,844.207524025
15/01/2020 00:00:00,Northwest,836.393713667
14/01/2020 00:00:00,Northwest,830.722760421
13/01/2020 00:00:00,Northwest,833.890700213
12/01/2020 00:00:00,Northwest,929.777092717
11/01/2020 00:00:00,Northwest,980.637680558
10/01/2020 00:00:00,Northwest,1008.1172928
09/01/2020 00:00:00,Northwest,928.403009767
08/01/2020 00:00:00,Northwest,923.183793354
07/01/2020 00:00:00,Northwest,941.202735804
06/01/2020 00:00:00,Northwest,945.787649946
05/01/2020 00:00:00,Northwest,955.685809313
04/01/2020 00:00:00,Northwest,956.11896805
03/01/2020 00:00:00,Northwest,980.977355579
02/01/2020 00:00:00,Northwest,923.271298517
01/01/2020 00:00:00,Northwest,903.715848225
31/12/2019 00:00:00,Northwest,939.872049904
30/12/2019 00:00:00,Northwest,941.427534254
29/12/2019 00:00:00,Northwest,909.954340254
28/12/2019 00:00:00,Northwest,940.977722979
27/12/2019 00:00:00,Northwest,935.073802842
26/12/2019 00:00:00,Northwest,922.627130037
25/12/2019 00:00:00,Northwest,900.876651117
24/12/2019 00:00:00,Northwest,918.875422454
23/12/2019 00:00:00,Northwest,896.245190358
22/12/2019 00:00:00,Northwest,898.960339021
21/12/2019 00:00:00,Northwest,938.544862113
20/12/2019 00:00:00,Northwest,947.988329517
19/12/2019 00:00:00,Northwest,918.861887858
18/12/2019 00:00:00,Northwest,898.674079625
17/12/2019 00:00:00,Northwest,915.437288679
16/12/2019 00:00:00,Northwest,964.775210229
15/12/2019 00:00:00,Northwest,943.896389312
14/12/2019 00:00:00,Northwest,961.060053488
13/12/2019 00:00:00,Northwest,941.096798013
12/12/2019 00:00:00,Northwest,921.486158096
11/12/2019 00:00:00,Northwest,930.980865908
10/12/2019 00:00:00,Northwest,912.858662387
09/12/2019 00:00:00,Northwest,895.202316617
08/12/2019 00:00:00,Northwest,899.207535413
07/12/2019 00:00:00,Northwest,916.610389775
06/12/2019 00:00:00,Northwest,953.3830019
05/12/2019 00:00:00,Northwest,954.160860933
04/12/2019 00:00:00,Northwest,978.422967908
03/12/2019 00:00:00,Northwest,911.088528696
02/12/2019 00:00:00,Northwest,953.823481408
01/12/2019 00:00:00,Northwest,956.25324015
30/11/2019 00:00:00,Northwest,944.15092815
29/11/2019 00:00:00,Northwest,925.549866442
28/11/2019 00:00:00,Northwest,905.089017725
27/11/2019 00:00:00,Northwest,903.409201296
26/11/2019 00:00:00,Northwest,886.332433592
25/11/2019 00:00:00,Northwest,928.477310996
24/11/2019 00:00:00,Northwest,949.099902142
23/11/2019 00:00:00,Northwest,933.984288542
22/11/2019 00:00:00,Northwest,836.462423946
21/11/2019 00:00:00,Northwest,887.0734926
20/11/2019 00:00:00,Northwest,851.067412292
19/11/2019 00:00:00,Northwest,864.132456663
18/11/2019 00:00:00,Northwest,922.875815487
17/11/2019 00:00:00,Northwest,934.274520163
16/11/2019 00:00:00,Northwest,935.138096463
15/11/2019 00:00:00,Northwest,909.456090067
14/11/2019 00:00:00,Northwest,874.458878808
13/11/2019 00:00:00,Northwest,878.097710237
12/11/2019 00:00:00,Northwest,845.867035092
11/11/2019 00:00:00,Northwest,898.094493787
10/11/2019 00:00:00,Northwest,886.394501375
09/11/2019 00:00:00,Northwest,897.490657237
08/11/2019 00:00:00,Northwest,891.321382779
07/11/2019 00:00:00,Northwest,878.51114705
06/11/2019 00:00:00,Northwest,931.902099258
05/11/2019 00:00:00,Northwest,909.935688979
04/11/2019 00:00:00,Northwest,886.464599008
03/11/2019 00:00:00,Northwest,880.444198742
02/11/2019 00:00:00,Northwest,904.733703804
01/11/2019 00:00:00,Northwest,892.740294929
31/10/2019 00:00:00,Northwest,864.973910117
30/10/2019 00:00:00,Northwest,883.3341982
29/10/2019 00:00:00,Northwest,834.127742283
28/10/2019 00:00:00,Northwest,806.427025692
27/10/2019 00:00:00,Northwest,868.317136033
26/10/2019 00:00:00,Northwest,901.016961871
25/10/2019 00:00:00,Northwest,867.940995971
24/10/2019 00:00:00,Northwest,884.616544008
23/10/2019 00:00:00,Northwest,819.722041479
22/10/2019 00:00:00,Northwest,841.391636004
21/10/2019 00:00:00,Northwest,839.1739308
20/10/2019 00:00:00,Northwest,856.165389454
19/10/2019 00:00:00,Northwest,866.818252967
18/10/2019 00:00:00,Northwest,833.066141904
17/10/2019 00:00:00,Northwest,810.954983721
16/10/2019 00:00:00,Northwest,798.664827025
15/10/2019 00:00:00,Northwest,849.2649496
14/10/2019 00:00:00,Northwest,856.3087946
13/10/2019 00:00:00,Northwest,838.614503729
12/10/2019 00:00:00,Northwest,860.097703729
11/10/2019 00:00:00,Northwest,849.039566079
10/10/2019 00:00:00,Northwest,846.528962067
09/10/2019 00:00:00,Northwest,801.142029717
08/10/2019 00:00:00,Northwest,816.963128325
07/10/2019 00:00:00,Northwest,854.179278121
06/10/2019 00:00:00,Northwest,866.787612346
05/10/2019 00:00:00,Northwest,863.365697371
04/10/2019 00:00:00,Northwest,862.961867425
03/10/2019 00:00:00,Northwest,832.352812612
02/10/2019 00:00:00,Northwest,807.857082933
01/10/2019 00:00:00,Northwest,819.379128429
30/09/2019 00:00:00,Northwest,831.464642692
29/09/2019 00:00:00,Northwest,825.512772658
28/09/2019 00:00:00,Northwest,826.462174837
27/09/2019 00:00:00,Northwest,812.491274329
26/09/2019 00:00:00,Northwest,832.504692625
25/09/2019 00:00:00,Northwest,816.706270746
24/09/2019 00:00:00,Northwest,817.162666917
23/09/2019 00:00:00,Northwest,802.4556135
22/09/2019 00:00:00,Northwest,784.906233025
21/09/2019 00:00:00,Northwest,747.251933783
20/09/2019 00:00:00,Northwest,757.655391908
19/09/2019 00:00:00,Northwest,733.267457142
18/09/2019 00:00:00,Northwest,712.471997242
17/09/2019 00:00:00,Northwest,744.844289342
16/09/2019 00:00:00,Northwest,723.823034292
15/09/2019 00:00:00,Northwest,764.481038179
14/09/2019 00:00:00,Northwest,794.4323788
13/09/2019 00:00:00,Northwest,778.964618867
12/09/2019 00:00:00,Northwest,738.65616315
11/09/2019 00:00:00,Northwest,728.376311446
10/09/2019 00:00:00,Northwest,771.656345858
09/09/2019 00:00:00,Northwest,794.635726079
08/09/2019 00:00:00,Northwest,784.034743696
07/09/2019 00:00:00,Northwest,784.104703329
06/09/2019 00:00:00,Northwest,800.730558029
05/09/2019 00:00:00,Northwest,764.899599742
04/09/2019 00:00:00,Northwest,769.278742654
03/09/2019 00:00:00,Northwest,761.836226267
02/09/2019 00:00:00,Northwest,761.072704175
01/09/2019 00:00:00,Northwest,757.819352054
31/08/2019 00:00:00,Northwest,790.059284879
30/08/2019 00:00:00,Northwest,770.906958504
29/08/2019 00:00:00,Northwest,767.519300937
28/08/2019 00:00:00,Northwest,775.225656
27/08/2019 00:00:00,Northwest,796.964800683
26/08/2019 00:00:00,Northwest,793.482392688
25/08/2019 00:00:00,Northwest,776.875894367
24/08/2019 00:00:00,Northwest,818.592122729
23/08/2019 00:00:00,Northwest,816.086123417
22/08/2019 00:00:00,Northwest,847.371217012
21/08/2019 00:00:00,Northwest,835.182740983
20/08/2019 00:00:00,Northwest,764.239968087
19/08/2019 00:00:00,Northwest,771.039092679
18/08/2019 00:00:00,Northwest,743.556339604
17/08/2019 00:00:00,Northwest,737.4188425
16/08/2019 00:00:00,Northwest,794.642835363
15/08/2019 00:00:00,Northwest,791.600105225
14/08/2019 00:00:00,Northwest,784.738910763
13/08/2019 00:00:00,Northwest,787.49618855
12/08/2019 00:00:00,Northwest,793.920204863
11/08/2019 00:00:00,Northwest,819.995734008
10/08/2019 00:00:00,Northwest,804.358166487
09/08/2019 00:00:00,Northwest,818.630161379
08/08/2019 00:00:00,Northwest,806.041892042
07/08/2019 00:00:00,Northwest,847.177107717
06/08/2019 00:00:00,Northwest,822.205509625
05/08/2019 00:00:00,Northwest,823.789574117
04/08/2019 00:00:00,Northwest,797.130440879
03/08/2019 00:00:00,Northwest,821.662644342
02/08/2019 00:00:00,Northwest,747.542427788
01/08/2019 00:00:00,Northwest,772.593879488
31/07/2019 00:00:00,Northwest,821.374005058
30/07/2019 00:00:00,Northwest,826.268308671
29/07/2019 00:00:00,Northwest,795.383321213
28/07/2019 00:00:00,Northwest,802.636576746
27/07/2019 00:00:00,Northwest,829.852620779
26/07/2019 00:00:00,Northwest,806.75491085
25/07/2019 00:00:00,Northwest,821.41646285
24/07/2019 00:00:00,Northwest,843.110962633
23/07/2019 00:00:00,Northwest,770.399062642
22/07/2019 00:00:00,Northwest,807.973662942
21/07/2019 00:00:00,Northwest,784.363101175
20/07/2019 00:00:00,Northwest,817.355279733
19/07/2019 00:00:00,Northwest,814.652231438
18/07/2019 00:00:00,Northwest,832.615991313
17/07/2019 00:00:00,Northwest,819.12700625
16/07/2019 00:00:00,Northwest,799.693975096
15/07/2019 00:00:00,Northwest,793.107208283
14/07/2019 00:00:00,Northwest,836.337952233
13/07/2019 00:00:00,Northwest,831.333032962
12/07/2019 00:00:00,Northwest,795.483854667
11/07/2019 00:00:00,Northwest,795.647786296
10/07/2019 00:00:00,Northwest,781.072309362
09/07/2019 00:00:00,Northwest,792.769545417
08/07/2019 00:00:00,Northwest,782.160767225
07/07/2019 00:00:00,Northwest,788.919568192
06/07/2019 00:00:00,Northwest,784.339783571
05/07/2019 00:00:00,Northwest,786.602607821
04/07/2019 00:00:00,Northwest,760.879951217
03/07/2019 00:00:00,Northwest,805.335399642
02/07/2019 00:00:00,Northwest,815.098070279
01/07/2019 00:00:00,Northwest,761.622623633
30/06/2019 00:00:00,Northwest,766.250126442
29/06/2019 00:00:00,Northwest,803.900938179
28/06/2019 00:00:00,Northwest,822.788630967
27/06/2019 00:00:00,Northwest,821.337330929
26/06/2019 00:00:00,Northwest,814.2545392
25/06/2019 00:00:00,Northwest,808.544620021
24/06/2019 00:00:00,Northwest,836.073640321
23/06/2019 00:00:00,Northwest,824.731777079
22/06/2019 00:00:00,Northwest,831.049515771
21/06/2019 00:00:00,Northwest,810.536079608
20/06/2019 00:00:00,Northwest,826.644817454
19/06/2019 00:00:00,Northwest,808.710764646
18/06/2019 00:00:00,Northwest,749.537372879
17/06/2019 00:00:00,Northwest,793.604694167
16/06/2019 00:00:00,Northwest,833.658466954
15/06/2019 00:00:00,Northwest,836.015251504
14/06/2019 00:00:00,Northwest,829.293306004
13/06/2019 00:00:00,Northwest,767.419592667
12/06/2019 00:00:00,Northwest,745.352973438
11/06/2019 00:00:00,Northwest,745.426092804
10/06/2019 00:00:00,Northwest,797.083836121
09/06/2019 00:00:00,Northwest,786.208015408
08/06/2019 00:00:00,Northwest,824.520812667
07/06/2019 00:00:00,Northwest,832.579338613
06/06/2019 00:00:00,Northwest,814.160573087
05/06/2019 00:00:00,Northwest,764.512975987
04/06/2019 00:00:00,Northwest,774.674838317
03/06/2019 00:00:00,Northwest,800.230047254
02/06/2019 00:00:00,Northwest,756.952653733
01/06/2019 00:00:00,Northwest,752.113531533
31/05/2019 00:00:00,Northwest,741.800428712
30/05/2019 00:00:00,Northwest,774.9168796
29/05/2019 00:00:00,Northwest,744.963027592
28/05/2019 00:00:00,Northwest,740.454023558
27/05/2019 00:00:00,Northwest,762.805811663
26/05/2019 00:00:00,Northwest,832.978168621
25/05/2019 00:00:00,Northwest,817.1566525
24/05/2019 00:00:00,Northwest,811.637640783
23/05/2019 00:00:00,Northwest,766.667838963
22/05/2019 00:00:00,Northwest,818.903311208
21/05/2019 00:00:00,Northwest,829.161791183
20/05/2019 00:00:00,Northwest,854.46153685
19/05/2019 00:00:00,Northwest,863.594559017
18/05/2019 00:00:00,Northwest,813.517822467
17/05/2019 00:00:00,Northwest,812.97170185
16/05/2019 00:00:00,Northwest,781.852463179
15/05/2019 00:00:00,Northwest,792.500270267
14/05/2019 00:00:00,Northwest,772.263072125
13/05/2019 00:00:00,Northwest,763.608825188
12/05/2019 00:00:00,Northwest,756.655494325
11/05/2019 00:00:00,Northwest,797.021433387
10/05/2019 00:00:00,Northwest,837.045610625
09/05/2019 00:00:00,Northwest,828.346308346
08/05/2019 00:00:00,Northwest,805.875172704
07/05/2019 00:00:00,Northwest,838.351281767
06/05/2019 00:00:00,Northwest,823.391740825
05/05/2019 00:00:00,Northwest,835.430357937
04/05/2019 00:00:00,Northwest,836.708867992
03/05/2019 00:00:00,Northwest,831.533036933
02/05/2019 00:00:00,Northwest,854.404741513
01/05/2019 00:00:00,Northwest,824.628050679
30/04/2019 00:00:00,Northwest,840.5758459
29/04/2019 00:00:00,Northwest,796.1265565
28/04/2019 00:00:00,Northwest,843.508070767
27/04/2019 00:00:00,Northwest,870.881219187
26/04/2019 00:00:00,Northwest,831.415301229
25/04/2019 00:00:00,Northwest,854.652696692
24/04/2019 00:00:00,Northwest,857.430234896
23/04/2019 00:00:00,Northwest,841.382840258
22/04/2019 00:00:00,Northwest,834.052782646
21/04/2019 00:00:00,Northwest,824.654279775
20/04/2019 00:00:00,Northwest,846.203699037
19/04/2019 00:00:00,Northwest,822.966372896
18/04/2019 00:00:00,Northwest,839.614073375
17/04/2019 00:00:00,Northwest,856.189996121
16/04/2019 00:00:00,Northwest,848.549775071
15/04/2019 00:00:00,Northwest,855.30317245
14/04/2019 00:00:00,Northwest,882.411428938
13/04/2019 00:00:00,Northwest,874.305400246
12/04/2019 00:00:00,Northwest,816.159210429
11/04/2019 00:00:00,Northwest,819.060328887
10/04/2019 00:00:00,Northwest,852.281191596
09/04/2019 00:00:00,Northwest,853.052447204
08/04/2019 00:00:00,Northwest,845.098847667
07/04/2019 00:00:00,Northwest,863.948909388
06/04/2019 00:00:00,Northwest,885.454835083
05/04/2019 00:00:00,Northwest,825.849612196
04/04/2019 00:00:00,Northwest,820.047995379
03/04/2019 00:00:00,Northwest,838.355148129
02/04/2019 00:00:00,Northwest,848.868537283
01/04/2019 00:00:00,Northwest,856.241317475
31/03/2019 00:00:00,Northwest,857.325608367
30/03/2019 00:00:00,Northwest,861.133921317
29/03/2019 00:00:00,Northwest,879.919383254
28/03/2019 00:00:00,Northwest,902.940069467
27/03/2019 00:00:00,Northwest,922.516657083
26/03/2019 00:00:00,Northwest,847.592001571
25/03/2019 00:00:00,Northwest,881.471601975
24/03/2019 00:00:00,Northwest,858.337728229
23/03/2019 00:00:00,Northwest,879.593018429
22/03/2019 00:00:00,Northwest,886.129450975
21/03/2019 00:00:00,Northwest,828.642172092
20/03/2019 00:00:00,Northwest,817.534255637
19/03/2019 00:00:00,Northwest,881.506785158
18/03/2019 00:00:00,Northwest,904.393519308
17/03/2019 00:00:00,Northwest,889.450632758
16/03/2019 00:00:00,Northwest,928.649048129
15/03/2019 00:00:00,Northwest,927.281664871
14/03/2019 00:00:00,Northwest,958.809009321
13/03/2019 00:00:00,Northwest,944.849039321
12/03/2019 00:00:00,Northwest,935.539516879
11/03/2019 00:00:00,Northwest,914.720325587
10/03/2019 00:00:00,Northwest,923.143773767
09/03/2019 00:00:00,Northwest,926.816494212
08/03/2019 00:00:00,Northwest,953.184179175
07/03/2019 00:00:00,Northwest,951.661595487
06/03/2019 00:00:00,Northwest,915.770078442
05/03/2019 00:00:00,Northwest,944.245714517
04/03/2019 00:00:00,Northwest,908.526038596
03/03/2019 00:00:00,Northwest,962.984071125
02/03/2019 00:00:00,Northwest,932.564446621
01/03/2019 00:00:00,Northwest,886.064124496
28/02/2019 00:00:00,Northwest,917.11358845
27/02/2019 00:00:00,Northwest,920.378091779
26/02/2019 00:00:00,Northwest,950.539948242
25/02/2019 00:00:00,Northwest,944.776259575
24/02/2019 00:00:00,Northwest,977.635193212
23/02/2019 00:00:00,Northwest,991.813504904
22/02/2019 00:00:00,Northwest,980.465621913
21/02/2019 00:00:00,Northwest,954.886654975
20/02/2019 00:00:00,Northwest,922.954108654
19/02/2019 00:00:00,Northwest,957.096124592
18/02/2019 00:00:00,Northwest,944.169269362
17/02/2019 00:00:00,Northwest,943.664236492
16/02/2019 00:00:00,Northwest,966.496371721
15/02/2019 00:00:00,Northwest,939.780195367
14/02/2019 00:00:00,Northwest,959.105121492
13/02/2019 00:00:00,Northwest,953.526417579
12/02/2019 00:00:00,Northwest,956.118663717
11/02/2019 00:00:00,Northwest,941.98851745
10/02/2019 00:00:00,Northwest,933.056775013
09/02/2019 00:00:00,Northwest,921.819534692
08/02/2019 00:00:00,Northwest,946.047970546
07/02/2019 00:00:00,Northwest,907.267190417
06/02/2019 00:00:00,Northwest,925.933003604
05/02/2019 00:00:00,Northwest,914.062477858
04/02/2019 00:00:00,Northwest,841.671996475
03/02/2019 00:00:00,Northwest,902.049936892
02/02/2019 00:00:00,Northwest,969.784445533
01/02/2019 00:00:00,Northwest,957.290717733
31/01/2019 00:00:00,Northwest,966.407285721
30/01/2019 00:00:00,Northwest,943.60575925
29/01/2019 00:00:00,Northwest,963.395322133
28/01/2019 00:00:00,Northwest,938.752035383
27/01/2019 00:00:00,Northwest,945.143428533
26/01/2019 00:00:00,Northwest,937.281795929
25/01/2019 00:00:00,Northwest,903.722968142
24/01/2019 00:00:00,Northwest,952.419839867
23/01/2019 00:00:00,Northwest,944.537493346
22/01/2019 00:00:00,Northwest,948.930830842
21/01/2019 00:00:00,Northwest,945.282171096
20/01/2019 00:00:00,Northwest,942.311289279
19/01/2019 00:00:00,Northwest,965.728010133
18/01/2019 00:00:00,Northwest,948.658221633
17/01/2019 00:00:00,Northwest,934.753362312
16/01/2019 00:00:00,Northwest,938.780674021
15/01/2019 00:00:00,Northwest,923.988044146
14/01/2019 00:00:00,Northwest,941.521414412
13/01/2019 00:00:00,Northwest,913.455209283
12/01/2019 00:00:00,Northwest,931.492380204
11/01/2019 00:00:00,Northwest,949.898818008
10/01/2019 00:00:00,Northwest,912.489472663
09/01/2019 00:00:00,Northwest,963.001786858
08/01/2019 00:00:00,Northwest,939.368788304
07/01/2019 00:00:00,Northwest,924.218717888
06/01/2019 00:00:00,Northwest,928.404698725
05/01/2019 00:00:00,Northwest,921.638373279
04/01/2019 00:00:00,Northwest,934.870607133
03/01/2019 00:00:00,Northwest,922.472683304
02/01/2019 00:00:00,Northwest,903.172106404
01/01/2019 00:00:00,Northwest,907.487580438
31/12/2018 00:00:00,Northwest,917.469628621
30/12/2018 00:00:00,Northwest,914.347955975
29/12/2018 00:00:00,Northwest,934.565089392
28/12/2018 00:00:00,Northwest,946.886390892
27/12/2018 00:00:00,Northwest,862.999665704
26/12/2018 00:00:00,Northwest,875.445486642
25/12/2018 00:00:00,Northwest,904.779839346
24/12/2018 00:00:00,Northwest,882.224005992
23/12/2018 00:00:00,Northwest,923.929829992
22/12/2018 00:00:00,Northwest,916.320059108
21/12/2018 00:00:00,Northwest,924.674773571
20/12/2018 00:00:00,Northwest,917.344383
19/12/2018 00:00:00,Northwest,948.09338085
18/12/2018 00:00:00,Northwest,905.238127579
17/12/2018 00:00:00,Northwest,943.769089829
16/12/2018 00:00:00,Northwest,904.012982492
15/12/2018 00:00:00,Northwest,872.907951467
14/12/2018 00:00:00,Northwest,893.691258396
13/12/2018 00:00:00,Northwest,902.544008692
12/12/2018 00:00:00,Northwest,909.6049757
11/12/2018 00:00:00,Northwest,906.933333396
10/12/2018 00:00:00,Northwest,910.507796758
09/12/2018 00:00:00,Northwest,920.681827704
08/12/2018 00:00:00,Northwest,904.943262904
07/12/2018 00:00:00,Northwest,912.525176275
06/12/2018 00:00:00,Northwest,861.364203683
05/12/2018 00:00:00,Northwest,872.276734863
04/12/2018 00:00:00,Northwest,923.10708305
03/12/2018 00:00:00,Northwest,916.674543875
02/12/2018 00:00:00,Northwest,892.135629021
01/12/2018 00:00:00,Northwest,898.299263646
30/11/2018 00:00:00,Northwest,872.168509175
29/11/2018 00:00:00,Northwest,898.569414242
28/11/2018 00:00:00,Northwest,908.922662758
27/11/2018 00:00:00,Northwest,923.88557065
26/11/2018 00:00:00,Northwest,911.721530367
25/11/2018 00:00:00,Northwest,872.543391929
24/11/2018 00:00:00,Northwest,866.458162812
23/11/2018 00:00:00,Northwest,905.634760383
22/11/2018 00:00:00,Northwest,926.375762479
21/11/2018 00:00:00,Northwest,912.911375654
20/11/2018 00:00:00,Northwest,919.373157692
19/11/2018 00:00:00,Northwest,892.189544213
18/11/2018 00:00:00,Northwest,895.704252687
17/11/2018 00:00:00,Northwest,932.165728996
16/11/2018 00:00:00,Northwest,943.633161525
15/11/2018 00:00:00,Northwest,942.30705105
14/11/2018 00:00:00,Northwest,933.200659546
13/11/2018 00:00:00,Northwest,950.886932454
12/11/2018 00:00:00,Northwest,920.95437605
11/11/2018 00:00:00,Northwest,910.168676354
